,Large Growth,Large Value,Small Growth,Small Value,MLPs,REITs,Foreign Growth,Foreign Value,Emerging Markets,High Yield,ST Inv Grade,Int Inv Grade,LT Inv Grade,TIPS,ST Treasury,Int Treasury,LT Treasury
,VIGRX,VIVAX,VISGX,VISVX,AMLP,VGISX,VWIGX,VTRIX,VEIEX,VWEHX,VFSTX,VFICX,VWESX,VIPSX,VFISX,VFITX,VUSTX
,Vanguard Index Trust Growth Index Fund,Vanguard Index Trust Value Index Fund,Vanguard Index Trust Small-Cap Growth Index Fund,Vanguard Index Trust Small-Cap Value Index Fund,Alerian MLP ETF,Virtus Duff & Phelps Global Real Estate Securities Fund I,Vanguard International Growth Fund,Vanguard International Value Fund,Vanguard Emerging Markets Stock Index Fund,Vanguard High Yield Corporate Fund,Vanguard Short-Term Investment Grade Fund Investor Shrs,Vanguard Intermediate-Term Investment Grade Fund Investor Shrs,Vanguard Long-Term Investment Grade Fund Investor Shrs,Vanguard Inflation Protected Securities Fund,Vanguard Short-Term Treasury Fund,Vanguard Intermediate-Term Treasury Fund,Vanguard Long-Term Treasury Fund
11/13/90,,,,,,,0.98125935,0.35625696,,0.16419888,0.0959754,,0.2560854,,,,0.21208525
11/14/90,,,,,,,-0.17667413,-0.07100105,,0.16393661,0,,0.25542974,,,,0.21164417
11/15/90,,,,,,,-0.7079661,-0.284189,,0.98199844,0,,-0.2547741,,,,-0.21119714
11/16/90,,,,,,,-0.089126825,0.10688305,,-0.16207695,0.09586811,,0.5108595,,,,0.6349206
11/19/90,,,,,,,1.2488842,0.78291893,,0.16233921,-0.0957787,,-0.38118958,,,,-0.5257666
11/20/90,,,,,,,-0.44053197,-0.2471745,,0,0,,0.3826499,,,,0.5285382
11/21/90,,,,,,,-0.26548505,0.035393238,,0.16206503,0.09586811,,0.25413036,,,,0.42060614
11/23/90,,,,,,,0.35492182,0.4246235,,0,0.095784664,,-0.12673736,,,,-0.20942688
11/26/90,,,,,,,-1.2378454,-0.8104265,,0.16181469,0,,0.12689829,,,,0.3148079
11/27/90,,,,,,,0.3581047,0.17762184,,-0.16155243,-0.09569526,,-0.12673736,,,,-0.2092123
11/28/90,,,,,,,-1.2488902,-1.2766004,,0,-0.0957787,,-0.12690425,,,,-0.2096355
11/29/90,,,,,,,-2.1680176,-1.7241359,,0.32362938,0,,-0.25413036,,,,-0.21008849
11/30/90,,,,,,,0.36934614,0.76754093,,0.16129017,0,,0.2547741,,,,0.73684454
12/03/90,,,,,,,-0.18398762,0.07253885,,0,0,,0.5082607,,,,0.4179716
12/04/90,,,,,,,-0.18433332,0.07249117,,0.16102791,0.19174814,,0,,,,0
12/05/90,,,,,,,1.1080265,0.43462515,,0,0,,0.2528429,,,,0.41623116
12/06/90,,,,,,,2.2831082,1.4424801,,0.32154322,0,,0,,,,-0.20725131
12/07/90,,,,,,,2.767861,1.8485665,,0.32051802,0.2870798,,0.88272095,,,,1.6614676
12/10/90,,,,,,,-0.4344046,-0.10470748,,0.15974045,0.09542704,,0.6250024,,,,0.40857792
12/11/90,,,,,,,-0.34903884,-0.8036375,,0.15949011,0.09533167,,0.24844408,,,,0.3051877
12/12/90,,,,,,,0.43783188,0.45790672,,-0.31847358,0.0952363,,0.12391806,,,,0.3042698
12/13/90,,,,,,,0.43592453,0.14024973,,0,-0.095146894,,-0.49504638,,,,-0.70779324
12/14/90,,,,,,,-1.0416746,-0.49019456,,-0.15974641,-0.19047856,,-0.497514,,,,-0.6109953
12/17/90,,,,,,,-1.3157845,-1.4074564,,0,0.09542704,,0.12500286,,,,0.20490885
12/18/90,,,,,,,0.35555363,-0.17845035,,-0.16000271,0.09533167,,0.24968386,,,,0.20450354
12/19/90,,,,,,,0,0.25026798,,-0.16025305,-0.09524226,,-0.124526024,,,,-0.30611753
12/20/90,,,,,,,-2.5686502,-4.35093,,0,-0.09533167,,-0.49875975,,,,-0.4094243
12/21/90,,,,,,,-0.8893311,-1.018101,,-0.16051531,-0.19083619,,-0.2506256,,,,-0.6166458
12/24/90,,,,,,,-0.19939542,-0.1904726,,-0.16076565,-0.1912117,,-0.62814355,,,,-0.6204784
12/26/90,,,,,,,-0.5994022,-0.30534267,,0.16102791,0.095784664,,0.37926435,,,,0.52028894
12/27/90,,,,,,,-0.4020095,0.11484623,,-0.16076565,0.09570122,,0.37783384,,,,0.5175948
12/28/90,,,,,,,1.5136242,1.6826034,,-0.16103387,-0.09560585,,-0.25094151,,,,-0.61792135
12/31/90,,,,,,,-0.09940863,0.03761053,,0.16129017,0.19139051,,0.50314665,,,,0.51813126
1/02/91,,,,,,,0,-0.45112967,,0.16102791,0.19102097,,0.87610483,,,,1.134026
1/03/91,,,,,,,0.39800406,0.075531006,,-0.16076565,0,,0.12406111,,,,0.40774345
1/04/91,,,,,,,-0.5946517,-0.6037712,,-0.16103387,-0.09533167,,-0.37174225,,,,-0.7106662
1/07/91,,,,,,,-2.1934152,-2.1640062,,-0.16128421,-0.19083619,,-1.119405,,,,-1.431489
1/08/91,,,,,,,-1.42712,-1.086539,,-0.16155243,0.09560585,,-0.25157332,,,,-0.51867366
1/09/91,,,,,,,0.82730055,0.58846474,,0,-0.19102693,,-0.50441027,,,,-0.72992444
1/10/91,,,,,,,0.3076911,-0.03900528,,-0.16180873,0.19139051,,0.38022995,,,,0.8403301
1/11/91,,,,,,,0.5112529,0.2341032,,-0.16207695,-0.09551048,,-0.12626648,,,,0
1/14/91,,,,,,,-1.8311322,-1.7905831,,-0.32467246,-0.09560585,,-0.2528429,,,,-0.31250715
1/15/91,,,,,,,-0.41450858,-0.03963709,,-0.16286373,0,,0.12674332,,,,-0.10448694
1/16/91,,,,,,,-1.6649306,-1.1102259,,-0.3262639,0,,-0.12658238,,,,0
1/17/91,,,,,,,6.7724943,5.1323175,,0.49099922,0.19139051,,1.9011378,,,,1.8828392
1/18/91,,,,,,,0.5946398,0,,0.32572746,0,,0.12438297,,,,0.6160259
1/21/91,,,,,,,-0.78817606,-0.2669692,,0,0,,-0.24845004,,,,-0.612247
1/22/91,,,,,,,-0.6951332,-0.9177804,,0.16233921,0.09549856,,-0.124526024,,,,-0.20533204
1/23/91,,,,,,,0,0,,-0.16207695,0,,0,,,,0.30864477
1/24/91,,,,,,,0.69999695,1.042068,,0,0.19084215,,0.24937391,,,,0.20513535
1/25/91,,,,,,,0.39721727,0.15279055,,0.16233921,-0.09524226,,-0.37313104,,,,-0.6141305
1/28/91,,,,,,,0.8902073,0.6483555,,0.16206503,0,,0.12484789,,,,0.20596981
1/29/91,,,,,,,-0.29411316,-0.4547119,,0,0,,0.124680996,,,,0.20555258
1/30/91,,,,,,,0.8849621,0.9516597,,0.16181469,0.09533167,,-0.24905801,,,,-0.3076911
1/31/91,,,,,,,0.7797241,0.9049773,,0,0,,0.12484789,,,,0.20575523
2/01/91,,,,,,,0,0.44842958,,0.32310486,0.38095713,,1.1221886,,,,1.232028
2/04/91,,,,,,,0.9671092,0.89286566,,0,0.09487867,,0.24662018,,,,0.3042698
2/05/91,,,,,,,1.9157171,1.5118003,,1.1272192,0,,0.24600029,,,,0.30332804
2/06/91,,,,,,,0.6578922,0.9081006,,0.4777074,0,,0.12270212,,,,0.100803375
2/07/91,,,,,,,0.3734827,0.2519846,,0.15847683,0,,0,,,,-0.4028201
2/08/91,,,,,,,0.5581379,0.646317,,0,0.094783306,,0.36764145,,,,0.7077813
2/11/91,,,,,,,1.2025833,1.569736,,0.15822649,0,,0,,,,-0.20080805
2/12/91,,,,,,,0.4570365,-0.070244074,,0.15797615,0,,0,,,,0.10060072
2/13/91,,,,,,,-0.18197894,-0.10545254,,0.15772581,0,,0,,,,0
2/14/91,,,,,,,0.6381035,0.5629778,,0,0,,0,,,,-0.30150414
2/15/91,,,,,,,0.3623128,0.3498912,,0,-0.09469986,,0,,,,0.20160675
2/19/91,,,,,,,1.3537884,1.4295697,,0.15748739,-0.09478927,,-0.122094154,,,,-0.20120144
2/20/91,,,,,,,-0.89046955,-0.8594036,,0,-0.09487867,,-0.24450421,,,,-0.40322542
2/21/91,,,,,,,0.08984804,0.4160881,,0,-0.09496212,,-0.12255311,,,,-0.20243526
2/22/91,,,,,,,-0.62837005,-0.41435957,,0.31446218,-0.09505749,,-0.24539232,,,,-0.30425787
2/25/91,,,,,,,0.72267056,0.76283216,,0.47022104,0,,0,,,,0.20346642
2/26/91,,,,,,,-0.8071661,-0.8602917,,0.1560092,-0.095146894,,-0.36900043,,,,-0.8121848
2/27/91,,,,,,,0.63290596,0.1735568,,0.31152964,0,,-0.1234591,,,,-0.10235906
2/28/91,,,,,,,0.26954412,0.5197525,,0.1552701,0,,0.12360811,,,,-0.30738115
3/01/91,,,,,,,-1.523298,-1.1720121,,0.1550436,-0.19047856,,-0.49382448,,,,-0.8221984
3/04/91,,,,,,,0.5459547,0.52319765,,0,0,,0,,,,-0.103616714
3/05/91,,,,,,,0.45249462,0.3816843,,0,0.09542704,,0.12406111,,,,0.20745993
3/06/91,,,,,,,1.8918872,1.5900373,,0.15479326,-0.09533167,,0,,,,-0.10352135
3/07/91,,,,,,,-0.44208765,-0.34024715,,0.3091216,0.09542704,,0.24783611,,,,0.41450262
3/08/91,,,,,,,-0.44404864,-0.44384003,,0.15408993,0,,-0.37082434,,,,-0.61919093
3/11/91,,,,,,,-0.7136464,-0.7201612,,0.15385151,0.09533167,,0.24813414,,,,0.51921606
3/12/91,,,,,,,0.26954412,0.5526781,,0,0,,0,,,,-0.20661354
3/13/91,,,,,,,-0.62723756,-0.65270066,,0,0.19048452,,0.37128925,,,,0.5175948
3/14/91,,,,,,,0.54101944,0.484097,,0.15360117,0,,0.24662018,,,,0.102984905
3/15/91,,,,,,,-0.35874248,-0.8947015,,-0.15336871,-0.09505749,,-0.7380128,,,,-0.92592835
3/18/91,,,,,,,-0.9000838,-1.006943,,0.15360117,-0.095146894,,-0.24782419,,,,-0.31152368
3/19/91,,,,,,,-1.1807442,-0.9821117,,0,-0.2857089,,-0.74534416,,,,-0.7291734
3/20/91,,,,,,,-1.6544163,-0.95642805,,0.15337467,0.09549856,,0.3754735,,,,0.419724
3/21/91,,,,,,,0.9345889,1.0014296,,0.3062725,0.09542704,,0.24937391,,,,0.31348467
3/22/91,,,,,,,-0.555557,-0.6728053,,0.30534267,0,,0,,,,0.10415316
3/25/91,,,,,,,-1.7690837,-1.8538296,,0.15220642,0,,0.12438297,,,,0.10405779
3/26/91,,,,,,,0.18956661,0.07264614,,0.15197992,0,,0.24844408,,,,0.1039505
3/27/91,,,,,,,-0.3784299,-0.32667518,,0.30349493,0.09533167,,0.4956603,,,,0.41537285
3/28/91,,,,,,,0.18993616,0.5492449,,0.15127659,0.0952363,,0.36991835,,,,0.2068162
4/01/91,,,,,,,1.2322307,1.2381673,,-0.15105605,0.095152855,,-0.12285113,,,,-0.10319352
4/02/91,,,,,,,1.2172341,1.2589931,,0.15127659,0.09504557,,0.123000145,,,,0.3099203
4/03/91,,,,,,,1.2950897,0.9946704,,0.15106201,0,,0,,,,-0.102990866
4/04/91,,,,,,,0.45661926,0.70347786,,0.1508236,0.09497404,,0.49140453,,,,0.51546097
4/05/91,,,,,,,-0.54546,-0.20956993,,0.15060902,0,,0,,,,0
4/08/91,,,,,,,-0.7312596,-0.4900217,,0.1503706,0.09487867,,0.122237206,,,,0.20513535
4/09/91,,,,,,,1.0128975,1.1255741,,0.15015602,-0.09478927,,-0.24419427,,,,-0.3070712
4/10/91,,,,,,,-1.4585197,-1.4608681,,-0.14992952,-0.09487867,,-0.61199665,,,,-0.821352
4/11/91,,,,,,,0.8325577,0.7412672,,0,0,,0,,,,-0.10352135
4/12/91,,,,,,,0.09174347,0,,0.15015602,0.18993616,,0.862062,,,,1.1399031
4/15/91,,,,,,,1.1915684,1.1913061,,0.1499176,0.094783306,,0.48840046,,,,0.6147504
4/16/91,,,,,,,0,-0.31163096,,0.44910908,0,,-0.12149811,,,,-0.101828575
4/17/91,,,,,,,0.27173758,0.45154095,,0.14902353,0.09468794,,0.36495924,,,,0.20387173
4/18/91,,,,,,,-1.4453471,-1.7634869,,0.2976179,-0.18920898,,-0.60606,,,,-0.61036944
4/19/91,,,,,,,-1.3748825,-1.5839517,,0.29674768,-0.09478927,,-0.3658533,,,,-0.7164836
4/22/91,,,,,,,-1.9516706,-1.8955588,,0,0,,-0.61199665,,,,-0.61855316
4/23/91,,,,,,,1.327014,0.984323,,-0.14793277,0,,0,,,,0.20745993
4/24/91,,,,,,,-0.56126714,-0.39711595,,0,0.09487867,,0.61576366,,,,0.6211281
4/25/91,,,,,,,-0.47037005,-0.3262043,,0,0.094783306,,0,,,,-0.10288358
4/26/91,,,,,,,-0.094521046,-0.18181801,,-0.1481533,0,,-0.1224041,,,,0.20596981
4/29/91,,,,,,,0.5676508,0.32787323,,0,0,,0,,,,-0.20554662
4/30/91,,,,,,,0.9407282,1.1619449,,0.29674768,0.1893878,,0.36764145,,,,0.41195154
5/01/91,,,,,,,0,0,,-0.14793277,0,,0.122106075,,,,0.20513535
5/02/91,,,,,,,0.27959347,0.430727,,0.1481533,0,,0.3658533,,,,0.40941238
5/03/91,,,,,,,-1.0223091,-1.0007083,,-0.14793277,-0.094521046,,-0.6075263,,,,-0.8155048
5/06/91,,,,,,,0.46948195,0.64980984,,-0.1481533,0,,-0.24450421,,,,-0.10277033
5/07/91,,,,,,,1.028049,0.71736574,,0.14836788,0,,0.12254715,,,,-0.10288358
5/08/91,,,,,,,-0.6475568,-1.0683715,,-0.1481533,0,,0,,,,0
5/09/91,,,,,,,0.2793312,0.2519846,,0.14836788,0,,0,,,,0.102984905
5/10/91,,,,,,,0.18569231,0.32316446,,-0.1481533,-0.09459853,,-0.4895985,,,,-1.0288119
5/13/91,,,,,,,-0.3707111,-0.32212138,,0,0.09468794,,0.123000145,,,,0.3118515
5/14/91,,,,,,,0.18604994,0.25134087,,-0.14836192,-0.09459853,,-0.49139857,,,,-0.62175393
5/15/91,,,,,,,-0.18570423,-0.07163286,,0,0.09468794,,0.12345314,,,,0
5/16/91,,,,,,,0,0.10752678,,0,0,,0,,,,0.20854473
5/17/91,,,,,,,-0.55814385,-0.53705573,,0,0,,0.24662018,,,,0.41623116
5/20/91,,,,,,,-1.1225462,-1.1879027,,-0.14859438,-0.09459853,,0,,,,-0.103616714
5/21/91,,,,,,,0.6622553,0.9471655,,0,0.09468794,,0.24600029,,,,0.41493177
5/22/91,,,,,,,0,-0.072169304,,-0.148803,0,,0,,,,-0.20661354
5/23/91,,,,,,,0.09397268,-0.07222891,,-0.14903545,0.09460449,,-0.36809444,,,,-0.31055808
5/24/91,,,,,,,0.46948195,0.75894594,,0,0,,0,,,,0
5/28/91,,,,,,,-0.09346008,0.32280684,,0.14926195,0.094521046,,0.24631023,,,,0.2076745
5/29/91,,,,,,,0.46772957,0.25026798,,-0.14903545,0,,0,,,,0
5/30/91,,,,,,,0.18622875,0.14264584,,0.29851198,0,,0.49140453,,,,0.6217718
5/31/91,,,,,,,0.18587112,-0.035613775,,0.14880896,-0.09443164,,-0.12225509,,,,-0.41194558
6/03/91,,,,,,,-0.7421136,-0.712502,,0,-0.18903017,,-0.61199665,,,,-0.82730055
6/04/91,,,,,,,-0.2803743,-0.14352798,,0.14858246,0,,0,,,,0.104272366
6/05/91,,,,,,,-0.28116107,0.21559,,0.14836788,-0.09469986,,-0.36945343,,,,-0.5208373
6/06/91,,,,,,,-0.37593842,-0.32269955,,0,-0.09478927,,-0.4944384,,,,-0.20942688
6/07/91,,,,,,,-0.754714,-0.7553935,,0,-0.18975139,,-0.24845004,,,,-0.419724
6/10/91,,,,,,,-0.8555174,-0.47118664,,0,0,,-0.124526024,,,,-0.10537505
6/11/91,,,,,,,0.3835082,0.32775402,,0,0,,0,,,,0
6/12/91,,,,,,,-0.38204193,-0.7259488,,0,-0.09505749,,-0.49875975,,,,-0.52741766
6/13/91,,,,,,,-0.2876401,-0.5484462,,0,0,,0.1253128,,,,0.10603666
6/14/91,,,,,,,0.6730795,0.8088231,,0.1481533,0.095152855,,0.3754735,,,,0.5296588
6/17/91,,,,,,,-0.57306886,-0.29175878,,-0.14793277,-0.09505749,,0,,,,-0.10537505
6/18/91,,,,,,,-0.576365,-0.40234327,,0,0.095152855,,-0.24937987,,,,-0.31645298
6/19/91,,,,,,,-0.5797148,-0.47740936,,0.2962947,0.09504557,,0,,,,0
6/20/91,,,,,,,0.38872957,0.47969818,,0,0.09497404,,0.37499666,,,,0.31745434
6/21/91,,,,,,,0.096809864,-0.22034049,,0,-0.09487867,,-0.24905801,,,,-0.31645298
6/24/91,,,,,,,-0.67697763,-0.5520761,,0,-0.09496212,,-0.12484789,,,,0
6/25/91,,,,,,,0.09735823,-0.07402301,,0,0,,0.12500286,,,,0
6/26/91,,,,,,,0,-0.22221804,,0.14771223,0,,-0.12484789,,,,0
6/27/91,,,,,,,-0.29182434,-0.18559694,,0.14748573,0,,0.25000572,,,,0.21164417
6/28/91,,,,,,,-0.78048706,-1.2396693,,0,0.19011497,,0.74812174,,,,0.63357353
7/01/91,,,,,,,1.1799455,0.68466663,,0,-0.09487867,,-0.123763084,,,,-0.104922056
7/02/91,,,,,,,-0.58309436,-0.71778893,,0.14728308,0,,-0.123906136,,,,-0.105047226
7/03/91,,,,,,,-1.0752678,-0.6468773,,0.14705658,0,,0.12406111,,,,0.105154514
7/05/91,,,,,,,-0.09881854,0.038301945,,-0.146842,-0.09496212,,-0.37174225,,,,-0.63025355
7/08/91,,,,,,,-0.89020133,-0.53599477,,0,0,,-0.24874806,,,,-0.10570884
7/09/91,,,,,,,1.0977983,0.6928444,,0.14705658,0,,-0.12469292,,,,-0.21163225
7/10/91,,,,,,,0.7897377,0.53516626,,0.146842,0,,0,,,,0.21208525
7/11/91,,,,,,,-0.29382706,-0.11406541,,0.14662743,0.09504557,,0.37453175,,,,0.5290985
7/12/91,,,,,,,0.9823084,1.1039138,,0.14641285,0.09497404,,0.49750805,,,,0.21053553
7/15/91,,,,,,,1.1673093,0.90361834,,0.14619827,0,,-0.123763084,,,,0
7/16/91,,,,,,,-0.09614825,0,,0.1459837,0,,-0.123906136,,,,-0.105047226
7/17/91,,,,,,,-0.48123598,-0.33581853,,0,-0.09487867,,-0.12407303,,,,-0.31546354
7/18/91,,,,,,,0.48356056,0.5241513,,0,0,,-0.124228,,,,0
7/19/91,,,,,,,0.57747364,0.74487925,,0.14576912,0.09497404,,0.24876595,,,,0.2109766
7/22/91,,,,,,,0.09570122,0,,-0.14555454,-0.09487867,,0,,,,0
7/23/91,,,,,,,0.19119978,0.18484592,,0,0,,-0.12407303,,,,-0.21052957
7/24/91,,,,,,,0.8587837,0.9594083,,0.29155016,0.09497404,,0.49688816,,,,0.7384062
7/25/91,,,,,,,-0.85147023,-0.91374516,,0,0.09487867,,0.37082434,,,,0.41884184
7/26/91,,,,,,,0.7633686,0.553298,,0,0,,0.12315512,,,,-0.104278326
7/29/91,,,,,,,-0.28409958,-0.3301561,,0,0.094783306,,0,,,,0
7/30/91,,,,,,,0.37987232,0.47847033,,0,0,,0,,,,0
7/31/91,,,,,,,0.09460449,0.10988712,,0.14533997,0.09468794,,0.24600029,,,,0.31315088
8/01/91,,,,,,,-0.094521046,0.07318258,,-0.29027462,-0.09459853,,-0.1226902,,,,-0.31217337
8/02/91,,,,,,,0.47303438,0.25594234,,0.14556646,0.28408766,,1.1056423,,,,1.4613867
8/05/91,,,,,,,0,0.18234253,,0.14533997,0.09442568,,0,,,,0.10287762
8/06/91,,,,,,,-0.18832088,-0.07280111,,0,0.18867254,,0.6075382,,,,0.61665773
8/07/91,,,,,,,0,0.21858215,,0,0,,0.12077093,,,,0
8/08/91,,,,,,,-0.18868446,-0.036352873,,0,0,,-0.36187768,,,,-0.51072836
8/09/91,,,,,,,-0.7561445,-0.5818188,,0,0,,-0.121068954,,,,-0.20533204
8/12/91,,,,,,,-0.76190233,-0.51206946,,0.14513731,0.09416342,,0.121212006,,,,0.20575523
8/13/91,,,,,,,-0.09596944,0.18382072,,0,0,,0.24212599,,,,0.410676
8/14/91,,,,,,,0.5763769,0.36697388,,0.14492273,0.18814802,,0.7246375,,,,0.92024803
8/15/91,,,,,,,-0.2865374,0.21938086,,0.14472008,0,,-0.119906664,,,,-0.30394793
8/16/91,,,,,,,-1.5325665,-1.2404263,,0,0.09390116,,0,,,,0.10162592
8/19/91,,,,,,,-7.10116,-6.0953083,,-1.3005793,0,,-0.120049715,,,,-0.20304918
8/20/91,,,,,,,2.1989584,1.7309189,,1.02489,0.1876235,,0,,,,0.10173321
8/21/91,,,,,,,2.1516442,1.7788053,,0,-0.18727183,,0.12019873,,,,0.20325184
8/22/91,,,,,,,3.5105228,3.4574509,,0.14492273,0.09380579,,0.24009943,,,,0.3042698
8/23/91,,,,,,,-1.065886,-0.73447824,,0,-0.28116107,,-0.71856976,,,,-0.9100139
8/26/91,,,,,,,-0.09794831,-0.036996603,,0,0,,-0.12062788,,,,-0.2040863
8/27/91,,,,,,,-0.29411316,-0.25906563,,0.14472008,0,,0,,,,0.20450354
8/28/91,,,,,,,0.2949834,0.18552542,,0.1445055,0.18796921,,0.6038666,,,,0.8163214
8/29/91,,,,,,,0.98040104,1.1851788,,0,0.1876235,,0.48018694,,,,0.6072879
8/30/91,,,,,,,0.097084045,0,,0.14430285,-0.18727183,,-0.7168412,,,,-0.60361624
9/03/91,,,,,,,0.7759452,0.47584772,,0.14408827,0,,0.12032986,,,,0.10122061
9/04/91,,,,,,,0.3849864,0.14572144,,0.14388561,0,,-0.120180845,,,,-0.30334592
9/05/91,,,,,,,0,0,,0,0,,0,,,,-0.10141134
9/06/91,,,,,,,0,0.036382675,,0.14367104,0.09380579,,0.3610134,,,,0.6091356
9/09/91,,,,,,,1.0546446,1.090908,,0,0.09372234,,0.35971403,,,,0.30272007
9/10/91,,,,,,,-0.37950873,-0.10790825,,0,0,,-0.11947751,,,,-0.20120144
9/11/91,,,,,,,-0.2857089,-0.25206804,,0,0,,-0.11960864,,,,-0.100809336
9/12/91,,,,,,,0.4775524,0.5776167,,0.1434803,0.093626976,,0.47904253,,,,0.7063508
9/13/91,,,,,,,0.570333,0.6101966,,0.14326572,0.09354353,,0.11918545,,,,0
9/16/91,,,,,,,0,0,,0,0,,0.23809671,,,,0.20040274
9/17/91,,,,,,,0.4725933,0.28541088,,0,0,,0,,,,0.20000935
9/18/91,,,,,,,-0.84666014,-0.78264475,,0,0,,0,,,,-0.19960403
9/19/91,,,,,,,-0.09487867,0.07171631,,0.14306307,0,,0,,,,0.10000467
9/20/91,,,,,,,0,-0.21497607,,0,0,,0.23752451,,,,0.19979477
9/23/91,,,,,,,0.9496689,0.8258462,,0,0,,0,,,,0.09970665
9/24/91,,,,,,,0.09407997,0.17806292,,0,0,,0,,,,-0.09960532
9/25/91,,,,,,,-0.5639136,-0.07109046,,0,0,,-0.11847615,,,,-0.09969473
9/26/91,,,,,,,0.4725933,-0.14230013,,0,0.18692017,,0.11861324,,,,0.0997901
9/27/91,,,,,,,-0.18815398,-0.14362931,,0.14286041,0.09328127,,0.47392845,,,,0.6979108
9/30/91,,,,,,,0.565505,0.79108477,,-0.14265776,0.09319782,,0,,,,0.099003315
10/01/91,,,,,,,0.18743277,0.24973154,,0,0,,0,,,,0.09891987
10/02/91,,,,,,,0.93545914,0.60498714,,0,0,,0,,,,-0.09881854
10/03/91,,,,,,,0.18535852,-0.10612011,,0.2857089,0,,-0.11791587,,,,-0.19782186
10/04/91,,,,,,,-0.7400632,-0.6728053,,0.1424551,0.093114376,,0.47225952,,,,0.4955411
10/07/91,,,,,,,-0.8387625,-0.60606,,0,0,,0,,,,0
10/08/91,,,,,,,-0.8458674,-0.46628118,,0,0.09303093,,-0.23502111,,,,-0.19724369
10/09/91,,,,,,,-0.5687237,-0.64864755,,0,-0.09294152,,-0.58892965,,,,-1.0869503
10/10/91,,,,,,,0.19066334,0.036275387,,0,-0.09302497,,-0.4739344,,,,-0.5994022
10/11/91,,,,,,,-0.095146894,-0.21754503,,0.14224052,0.18622875,,0.5952358,,,,1.0050297
10/14/91,,,,,,,0.0952363,0.109004974,,0,0,,0.11835098,,,,-0.099503994
10/15/91,,,,,,,-0.19029975,-0.32668114,,0,0,,0,,,,0.09959936
10/16/91,,,,,,,0.285995,0.36417246,,0.28408766,0,,0,,,,0.099503994
10/17/91,,,,,,,0.38022995,0.58054924,,0,-0.09294152,,-0.70922375,,,,-1.0934472
10/18/91,,,,,,,0.852263,0.57719946,,0.14164448,0,,0.11905432,,,,0.4020095
10/21/91,,,,,,,-0.37558675,-0.25107265,,0,-0.09302497,,-0.5945325,,,,-1.0009944
10/22/91,,,,,,,-0.47124624,-0.28766394,,0,-0.093114376,,-0.35884976,,,,-0.20222664
10/23/91,,,,,,,-0.47348738,-0.39667487,,0,0,,0,,,,0.101315975
10/24/91,,,,,,,-0.19029975,0.07240772,,0,0.09319782,,0.36014318,,,,0.4048586
10/25/91,,,,,,,-0.47664642,-0.1085341,,-0.14144778,0,,0,,,,-0.100809336
10/28/91,,,,,,,0,0.10864735,,0,0.093114376,,0,,,,0.20182133
10/29/91,,,,,,,0.19156933,0.43416023,,0.28328896,0.18604994,,0.95694065,,,,1.1077523
10/30/91,,,,,,,0.76482296,0.9005785,,0.14125109,0,,0.23697615,,,,0.19921064
10/31/91,,,,,,,0.2846241,0.32131672,,0,0.18569231,,0.35461187,,,,-0.1988113
11/01/91,,,,,,,0.09460449,0.39145947,,0.14103651,0,,0,,,,-0.19919872
11/04/91,,,,,,,0.9451866,0.8862138,,-0.14083982,0,,-0.35335422,,,,-0.29940605
11/05/91,,,,,,,-0.09363294,-0.2810955,,0,-0.09267926,,-0.3546059,,,,-0.6005943
11/06/91,,,,,,,-0.09372234,0,,0.14103651,0.09276867,,0.11861324,,,,0.10069609
11/07/91,,,,,,,-0.28142333,-0.07046461,,0.14084578,0.09268522,,0.47392845,,,,0.9054303
11/08/91,,,,,,,0,-0.035262108,,0,0,,0.3537774,,,,0.39880276
11/11/91,,,,,,,0.18814802,0.1410842,,0.14064312,-0.092595816,,0.11751652,,,,0
11/12/91,,,,,,,0.28169155,0.5283594,,0,0,,0.35210848,,,,0.69514513
11/13/91,,,,,,,-0.37453175,-0.17519593,,0,0,,-0.46783686,,,,-0.88757277
11/14/91,,,,,,,-0.37593842,0.035095215,,0,0.09268522,,0.3525257,,,,0.59701204
11/15/91,,,,,,,-0.6603837,-0.526315,,0.14045238,0.092589855,,0,,,,-0.19782186
11/18/91,,,,,,,-0.9496629,-0.4585564,,0,0,,0.117099285,,,,0
11/19/91,,,,,,,-0.3835082,-0.49610138,,-0.14025569,0.09249449,,-0.23392439,,,,-0.5946517
11/20/91,,,,,,,-0.48123598,-0.28489828,,-0.14044642,0,,-0.23446083,,,,-0.09969473
11/21/91,,,,,,,0.0967145,-0.035715103,,0,0.09242296,,-0.11751056,,,,-0.49900413
11/22/91,,,,,,,-0.19323826,-0.21436214,,0,-0.092339516,,-0.23530126,,,,-0.3009081
11/25/91,,,,,,,0,-0.2506256,,0,0,,0,,,,-0.10059476
11/26/91,,,,,,,-0.096809864,-0.14357567,,0,0.09242296,,0,,,,0.5035162
11/27/91,,,,,,,-1.5503883,-1.3299763,,0,0,,0,,,,-0.30059814
11/29/91,,,,,,,-1.3779461,-1.202184,,0,0.092339516,,0.11792183,,,,0.30150414
12/02/91,,,,,,,-0.49900413,-0.2581179,,0,0.09225607,,0.2355814,,,,0.20040274
12/03/91,,,,,,,0.50150156,0.48059225,,0,0.0921607,,0.2350092,,,,0.3000021
12/04/91,,,,,,,0.5988002,0.4414916,,0.14064312,0.092077255,,0.46893358,,,,0.59820414
12/05/91,,,,,,,0.09920597,0.25641918,,-0.14044642,0,,0,,,,-0.1982212
